sample_id,deg_CmpBst_s_mapEff_in,deg_CmpBst_s_mapWc_in,deg_CmpFan_s_mapEff_in,deg_CmpFan_s_mapWc_in,deg_CmpH_s_mapEff_in,deg_CmpH_s_mapWc_in,deg_TrbH_s_mapEff_in,deg_TrbH_s_mapWc_in,deg_TrbL_s_mapEff_in,deg_TrbL_s_mapWc_in,CRUISE_DECKSMRHPC_Tin,CRUISE_DECKSMRLPT_Tin,CRUISE_DECKSMRHPC_Pout_st,CRUISE_DTAMB,CRUISE_ALT,CRUISE_MACH,CRUISE_COMMAND,TAKEOFF_DECKSMRHPC_Tin,TAKEOFF_DECKSMRLPT_Tin,TAKEOFF_DECKSMRHPC_Pout_st,TAKEOFF_DTAMB,TAKEOFF_ALT,TAKEOFF_MACH,TAKEOFF_COMMAND,CLIMB1_DECKSMRHPC_Tin,CLIMB1_DECKSMRLPT_Tin,CLIMB1_DECKSMRHPC_Pout_st,CLIMB1_DTAMB,CLIMB1_ALT,CLIMB1_MACH,CLIMB1_COMMAND,CLIMB2_DECKSMRHPC_Tin,CLIMB2_DECKSMRLPT_Tin,CLIMB2_DECKSMRHPC_Pout_st,CLIMB2_DTAMB,CLIMB2_ALT,CLIMB2_MACH,CLIMB2_COMMAND
561,-0.0055086617175335,-0.002986022798217,-0.0017253231961403,-0.001805571734537,-0.0193981823332784,-0.0017957800701646,-0.0109315251244166,-0.0021089469373291,-0.0054298405472222,-0.0022632003732582,337.497051,1147.08334,1366403.41,10.0,35000,0.78,25000,387.952072,1301.58909,3488935.16,15.0,0.0,0.0,120000,363.609532,1186.40656,2282367.77,10.0,15000,0.55,120000,339.188962,1164.56488,1413293.95,10.0,35000,0.78,120000
562,-0.0055793049210388,-0.0030094203405203,-0.0017620943834233,-0.0018330779642489,-0.0196467435159881,-0.0018025478019939,-0.0110497651509563,-0.0021188078701425,-0.0054945583618656,-0.0022931012430226,337.523722,1147.52107,1366156.93,10.0,35000,0.78,25000,387.973943,1302.1,3488249.53,15.0,0.0,0.0,120000,363.629849,1186.88788,2281856.55,10.0,15000,0.55,120000,339.210416,1164.89334,1413018.98,10.0,35000,0.78,120000
563,-0.0056249960461173,-0.0030670634361884,-0.0018275692626558,-0.0018810122180916,-0.019857691644555,-0.0018288259265437,-0.0111798158434669,-0.0021614167801576,-0.0055712377427636,-0.0023574038449877,337.547624,1147.95493,1365978.38,10.0,35000,0.78,25000,387.990471,1302.58712,3487603.03,15.0,0.0,0.0,120000,363.645283,1187.3393,2281344.09,10.0,15000,0.55,120000,339.226504,1165.20052,1412736.16,10.0,35000,0.78,120000
564,-0.0057387619825763,-0.0030966792484837,-0.001860406745376,-0.0018914595941131,-0.0200620359379058,-0.0018793426232971,-0.0112748915856308,-0.0021763099790684,-0.0056373966967324,-0.0023870141470318,337.569409,1148.33593,1365793.47,10.0,35000,0.78,25000,388.011156,1303.03942,3487176.3,15.0,0.0,0.0,120000,363.664163,1187.76884,2281032.92,10.0,15000,0.55,120000,339.246806,1165.52843,1412570.94,10.0,35000,0.78,120000
565,-0.0057993455447094,-0.0031389440537723,-0.0018938051928003,-0.0019294884439635,-0.0202892146316856,-0.0019090533487169,-0.0114159863103138,-0.0022077866507952,-0.0056828424890905,-0.0024062098987075,337.596254,1148.76256,1365572.56,10.0,35000,0.78,25000,388.03117,1303.52699,3486455.95,15.0,0.0,0.0,120000,363.682731,1188.2243,2280479.86,10.0,15000,0.55,120000,339.26699,1165.83581,1412257.2,10.0,35000,0.78,120000
566,-0.0058799804310497,-0.0031549963744131,-0.0019486858703416,-0.0019539126764344,-0.020493847442484,-0.0019302291412309,-0.0115437775155911,-0.0022432926768804,-0.0057562000948807,-0.0024558018649086,337.621707,1149.18781,1365393.68,10.0,35000,0.78,25000,388.053024,1304.02391,3485966.9,15.0,0.0,0.0,120000,363.702932,1188.69373,2280105.64,10.0,15000,0.55,120000,339.28925,1166.18091,1412055.44,10.0,35000,0.78,120000
567,-0.0059358408497171,-0.0031800033103988,-0.0019654489421174,-0.0020018804165173,-0.0206979365698884,-0.0019632125444641,-0.0116687489799868,-0.0022715401485539,-0.0057970927303261,-0.0024711908400308,337.650773,1149.55775,1365207.8,10.0,35000,0.78,25000,388.073322,1304.43746,3485233.77,15.0,0.0,0.0,120000,363.722021,1189.07578,2279532.45,10.0,15000,0.55,120000,339.310707,1166.42486,1411722.91,10.0,35000,0.78,120000
568,-0.0059888383728293,-0.0032003605646518,-0.0019707598713685,-0.0020086530413151,-0.0209742455327178,-0.0019792407403697,-0.0117644045948665,-0.0022818693063284,-0.0059205713946856,-0.0024942968237827,337.669706,1150.01225,1364987.38,10.0,35000,0.78,25000,388.091745,1304.98252,3484775.43,15.0,0.0,0.0,120000,363.738669,1189.59609,2279201.49,10.0,15000,0.55,120000,339.32942,1166.83532,1411541.84,10.0,35000,0.78,120000
569,-0.006035215729748,-0.0032576287450257,-0.0019838074946348,-0.0020549165480661,-0.0212240251502057,-0.0019959821409375,-0.0119035127713214,-0.0023306057249583,-0.0059852594638877,-0.0025455465765395,337.698061,1150.46794,1364762.15,10.0,35000,0.78,25000,388.111539,1305.5024,3483963.87,15.0,0.0,0.0,120000,363.756895,1190.08049,2278573.49,10.0,15000,0.55,120000,339.350288,1167.1703,1411167.7,10.0,35000,0.78,120000
570,-0.0060848775151359,-0.0032864218998721,-0.0020126804770318,-0.0020896579631152,-0.0214261875836254,-0.0020205401328416,-0.0120015221597203,-0.0023459261200875,-0.006050259188026,-0.0025555106219709,337.719676,1150.81935,1364601.09,10.0,35000,0.78,25000,388.12772,1305.90695,3483413.1,15.0,0.0,0.0,120000,363.771899,1190.45731,2278143.99,10.0,15000,0.55,120000,339.367582,1167.447,1410914.01,10.0,35000,0.78,120000
571,-0.0061527511278159,-0.0033341676541305,-0.0020347117146412,-0.0021100586404117,-0.0216330054822806,-0.0020523685384284,-0.0121003967418466,-0.0023761032000487,-0.006100229535996,-0.0025845186261868,337.739548,1151.18634,1364421.49,10.0,35000,0.78,25000,388.144157,1306.33824,3482892.53,15.0,0.0,0.0,120000,363.786732,1190.86396,2277751.96,10.0,15000,0.55,120000,339.384656,1167.75759,1410678.64,10.0,35000,0.78,120000
572,-0.006207540193691,-0.0033505890317178,-0.0020405591310075,-0.002127054251875,-0.0218465139138465,-0.0020947301233184,-0.0122163761161906,-0.0024276443333153,-0.0061894035629878,-0.0026185699297212,337.761148,1151.58055,1364277.67,10.0,35000,0.78,25000,388.162954,1306.80903,3482503.79,15.0,0.0,0.0,120000,363.803857,1191.31068,2277451.42,10.0,15000,0.55,120000,339.404895,1168.10451,1410505.67,10.0,35000,0.78,120000
573,-0.0062909535874106,-0.0033978190077387,-0.0020535660817152,-0.0021984813994168,-0.0220570607257767,-0.0021227303774544,-0.0123233109482188,-0.002479363360911,-0.006236325927421,-0.0026472389488392,337.795131,1151.94098,1364149.89,10.0,35000,0.78,25000,388.184538,1307.19656,3481732.2,15.0,0.0,0.0,120000,363.824229,1191.66036,2276818.51,10.0,15000,0.55,120000,339.429041,1168.32972,1410114.34,10.0,35000,0.78,120000
574,-0.0063862207766558,-0.0034444591995398,-0.0020557625664861,-0.0022064843697528,-0.0222686600205567,-0.0021432007338218,-0.0124417021950598,-0.0025021844136085,-0.0062792100216573,-0.0026824643258146,337.81778,1152.34337,1363909.57,10.0,35000,0.78,25000,388.205148,1307.68104,3481122.34,15.0,0.0,0.0,120000,363.842603,1192.12201,2276380.21,10.0,15000,0.55,120000,339.45075,1168.69174,1409840.85,10.0,35000,0.78,120000
575,-0.0064300839264087,-0.0035103023952346,-0.0020891920012318,-0.0022176219899792,-0.0224933492782755,-0.0021527373696431,-0.0125533991174379,-0.0025385293742754,-0.0063476542191203,-0.0026985095340184,337.831569,1152.75169,1363725.81,10.0,35000,0.78,25000,388.217669,1308.16976,3480686.35,15.0,0.0,0.0,120000,363.853442,1192.58546,2276056.87,10.0,15000,0.55,120000,339.463861,1169.07266,1409636.71,10.0,35000,0.78,120000
576,-0.0064776778034198,-0.0035600519791294,-0.0021435039131275,-0.0022321323146457,-0.0227157028084217,-0.0021818609418897,-0.0126505495411719,-0.0025745447931384,-0.0064035706314668,-0.002753819717204,337.848565,1153.15273,1363544.63,10.0,35000,0.78,25000,388.23267,1308.65039,3480215.78,15.0,0.0,0.0,120000,363.866668,1193.04079,2275706.91,10.0,15000,0.55,120000,339.480029,1169.44228,1409419.47,10.0,35000,0.78,120000
577,-0.0065371315504137,-0.003617424196592,-0.0021649589338838,-0.0022443568527207,-0.0229225597107808,-0.0022205834062897,-0.0127610797181266,-0.0026071143877107,-0.0064956482500047,-0.0027977549682905,337.864437,1153.56051,1363367.52,10.0,35000,0.78,25000,388.247264,1309.13895,3479780.46,15.0,0.0,0.0,120000,363.879443,1193.50375,2275384.02,10.0,15000,0.55,120000,339.495624,1169.82873,1409218.46,10.0,35000,0.78,120000
578,-0.0066374246152357,-0.0036785107924158,-0.0021849281415167,-0.0023026021660167,-0.0231417522895769,-0.0022886818317576,-0.0128869648840884,-0.0026369503208698,-0.0065519300911571,-0.002817295480399,337.896069,1153.96553,1363190.18,10.0,35000,0.78,25000,388.269203,1309.59365,3478981.37,15.0,0.0,0.0,120000,363.899664,1193.92002,2274751.41,10.0,15000,0.55,120000,339.520223,1170.13805,1408820.36,10.0,35000,0.78,120000
579,-0.0067145113345916,-0.0037049008799491,-0.002202144829418,-0.0023354447557857,-0.0233507703306043,-0.0023201584871975,-0.0130074685010001,-0.0026521753517398,-0.0066073405625582,-0.0028654122677083,337.924647,1154.36686,1362970.79,10.0,35000,0.78,25000,388.291734,1310.06664,3478243.53,15.0,0.0,0.0,120000,363.920192,1194.36334,2274195.1,10.0,15000,0.55,120000,339.545718,1170.48114,1408471.88,10.0,35000,0.78,120000
580,-0.0068208286281523,-0.0037452121404323,-0.0022374733125628,-0.0023447694503771,-0.0235931396820518,-0.0023291310200357,-0.0131227395244226,-0.0026942461847671,-0.0066504454247284,-0.0029261818137887,337.950537,1154.81506,1362748.35,10.0,35000,0.78,25000,388.315648,1310.61213,3477673.74,15.0,0.0,0.0,120000,363.941473,1194.88334,2273780.74,10.0,15000,0.55,120000,339.571846,1170.90752,1408207.73,10.0,35000,0.78,120000
581,-0.0068738955646329,-0.0038026415661803,-0.0022814325474466,-0.0023744431269704,-0.0238364494923489,-0.002346849328583,-0.0132464546491016,-0.0027142515140145,-0.0066930790791938,-0.0029371337827373,337.972914,1155.24194,1362526.73,10.0,35000,0.78,25000,388.333015,1311.11841,3476976.63,15.0,0.0,0.0,120000,363.956944,1195.35823,2273254.72,10.0,15000,0.55,120000,339.591611,1171.29085,1407870.32,10.0,35000,0.78,120000
582,-0.0069337658285249,-0.0038443597746314,-0.0022991709662629,-0.0023905871776009,-0.0240376959990953,-0.0023571465231283,-0.0133647930993788,-0.0027398449815357,-0.0067417120235404,-0.0029547881766286,337.993054,1155.62235,1362332.78,10.0,35000,0.78,25000,388.350166,1311.57735,3476426.05,15.0,0.0,0.0,120000,363.972159,1195.79254,2272846.46,10.0,15000,0.55,120000,339.610919,1171.64762,1407608.13,10.0,35000,0.78,120000
583,-0.0070047869184377,-0.0038669914859978,-0.0023100729340509,-0.0024060886596402,-0.0242712085611418,-0.0024129609898819,-0.0134666274799678,-0.002762109109397,-0.0067969154705245,-0.0029724807883179,338.016443,1156.00859,1362143.79,10.0,35000,0.78,25000,388.370553,1312.04816,3475883.13,15.0,0.0,0.0,120000,363.990418,1196.23837,2272444.63,10.0,15000,0.55,120000,339.633934,1172.01277,1407356.7,10.0,35000,0.78,120000
584,-0.0070760174271587,-0.0039100178953359,-0.0023655110551389,-0.0024568683930873,-0.0244755400277716,-0.0024632442238453,-0.013563209640062,-0.0027698582813385,-0.0068610616925828,-0.0030209158204749,338.043346,1156.38715,1361975.37,10.0,35000,0.78,25000,388.389561,1312.48277,3475168.79,15.0,0.0,0.0,120000,364.007832,1196.63801,2271883.57,10.0,15000,0.55,120000,339.655952,1172.33098,1407004.97,10.0,35000,0.78,120000
585,-0.0071526573250537,-0.0039678040895919,-0.0023918247221637,-0.0024735594580866,-0.0246823622242187,-0.0024782702943131,-0.0136610158778258,-0.0027820585000846,-0.006917629622369,-0.003038932647329,338.061778,1156.76304,1361783.19,10.0,35000,0.78,25000,388.405528,1312.93508,3474629.44,15.0,0.0,0.0,120000,364.021856,1197.06466,2271484.28,10.0,15000,0.55,120000,339.673545,1172.69193,1406747.98,10.0,35000,0.78,120000
586,-0.0072165938482251,-0.004028915836079,-0.0024102661070479,-0.0024995036231514,-0.0249119935667824,-0.0025115200344551,-0.0137719134823053,-0.0028051682803323,-0.0070088671814987,-0.0030842007547167,338.082831,1157.19117,1361587.35,10.0,35000,0.78,25000,388.422607,1313.44655,3474018.74,15.0,0.0,0.0,120000,364.036894,1197.54527,2271023.17,10.0,15000,0.55,120000,339.692804,1173.09555,1406453.44,10.0,35000,0.78,120000
587,-0.0072692312623322,-0.0040774481757791,-0.0024399870790372,-0.0025118279383212,-0.0251227990090225,-0.0025290616108435,-0.0138750404730191,-0.0028121756507581,-0.007104391765786,-0.0031118617799371,338.09836,1157.59315,1361398.64,10.0,35000,0.78,25000,388.437011,1313.93626,3473547.29,15.0,0.0,0.0,120000,364.049413,1198.00914,2270677.15,10.0,15000,0.55,120000,339.708825,1173.49841,1406235.14,10.0,35000,0.78,120000
588,-0.0073566100795124,-0.0041042751254588,-0.0024844079727527,-0.0025218397102063,-0.0253495284189177,-0.0025323591563352,-0.0139992047694652,-0.0028659925595408,-0.007186397326995,-0.0031895699700425,338.123076,1158.05342,1361225.32,10.0,35000,0.78,25000,388.46018,1314.50482,3473107.61,15.0,0.0,0.0,120000,364.069954,1198.55122,2270349.73,10.0,15000,0.55,120000,339.734745,1173.96182,1406029.72,10.0,35000,0.78,120000
589,-0.0074540506303068,-0.0041449206533437,-0.0025525248229346,-0.0025400407934399,-0.0255522396265018,-0.0025572947446887,-0.0141392179106044,-0.0029152188724337,-0.0072471436750954,-0.0032306428249102,338.147174,1158.49377,1361070.41,10.0,35000,0.78,25000,388.481757,1315.04268,3472670.38,15.0,0.0,0.0,120000,364.089177,1199.05998,2270014.69,10.0,15000,0.55,120000,339.758746,1174.39823,1405820.15,10.0,35000,0.78,120000
590,-0.0075161003577207,-0.0041693276518706,-0.0025848272652388,-0.002583498689502,-0.0257740999857264,-0.0025714103798882,-0.0142518467948429,-0.002930045993837,-0.0072873239989901,-0.0032736437508845,338.178157,1158.88452,1360868.37,10.0,35000,0.78,25000,388.504269,1315.51012,3471863.35,15.0,0.0,0.0,120000,364.109765,1199.49415,2269396.8,10.0,15000,0.55,120000,339.785364,1174.74185,1405431.33,10.0,35000,0.78,120000
591,-0.0075819940738848,-0.0041867376915549,-0.0026811929631956,-0.0025895983995644,-0.0259759931254372,-0.0025895964512969,-0.014370888832314,-0.0029944839283825,-0.0073716673276202,-0.0032992090077723,338.19461,1159.30069,1360795.92,10.0,35000,0.78,25000,388.521453,1316.02892,3471775.15,15.0,0.0,0.0,120000,364.125069,1199.98815,2269316.45,10.0,15000,0.55,120000,339.804457,1175.18306,1405388.87,10.0,35000,0.78,120000
592,-0.0076479067634752,-0.0042241917548362,-0.002685965538304,-0.0026757267413577,-0.026176874630732,-0.0026046963590189,-0.0144868364363856,-0.0030174854291146,-0.007435604698731,-0.0033313667843091,338.232789,1159.66099,1360651.8,10.0,35000,0.78,25000,388.544224,1316.42751,3470801.66,15.0,0.0,0.0,120000,364.146608,1200.3399,2268531.69,10.0,15000,0.55,120000,339.83243,1175.43875,1404893.54,10.0,35000,0.78,120000
593,-0.0077608776644249,-0.004299272263447,-0.0027357116219244,-0.0027077199008967,-0.026393621638144,-0.002627765410869,-0.014599676173534,-0.0030849609147946,-0.0075309695739462,-0.0033462008887876,338.254142,1160.08475,1360573.46,10.0,35000,0.78,25000,388.56194,1316.92938,3470486.25,15.0,0.0,0.0,120000,364.162471,1200.80413,2268264.84,10.0,15000,0.55,120000,339.851803,1175.8469,1404722.93,10.0,35000,0.78,120000
594,-0.007804595488045,-0.0043309440098278,-0.0027623544828458,-0.0027373811140847,-0.0265999191871154,-0.0026439810607857,-0.0147030147857163,-0.0031314303055036,-0.0076185995816243,-0.0033912291441669,338.2756,1160.46904,1360454.27,10.0,35000,0.78,25000,388.578669,1317.39236,3470031.57,15.0,0.0,0.0,120000,364.17764,1201.23377,2267908.32,10.0,15000,0.55,120000,339.871465,1176.21019,1404501.64,10.0,35000,0.78,120000
595,-0.0078556750484754,-0.0043624825535564,-0.0027918256605423,-0.0027416561467057,-0.0268083064358984,-0.002653669690208,-0.014820757302278,-0.003147198232089,-0.0076739396367002,-0.0034743160850331,338.296351,1160.89288,1360208.47,10.0,35000,0.78,25000,388.598012,1317.92535,3469393.3,15.0,0.0,0.0,120000,364.194717,1201.73764,2267462.98,10.0,15000,0.55,120000,339.893538,1176.64071,1404224.13,10.0,35000,0.78,120000
596,-0.0079171382935149,-0.0043897151662745,-0.0028268629998276,-0.002820434740274,-0.0270089826556061,-0.0026901392869204,-0.0149327812587711,-0.0031672489229537,-0.0077457732242469,-0.0035154364202331,338.331745,1161.26652,1360076.21,10.0,35000,0.78,25000,388.620149,1318.34548,3468529.32,15.0,0.0,0.0,120000,364.215802,1202.11061,2266766.04,10.0,15000,0.55,120000,339.920586,1176.92428,1403793.37,10.0,35000,0.78,120000
597,-0.0079562979544494,-0.004429968941521,-0.0028376729461837,-0.0028466984856333,-0.0272791923897572,-0.0027075128255453,-0.0150477766642743,-0.0031818085342427,-0.0078135784063462,-0.003529761232888,338.355518,1161.70857,1359849.15,10.0,35000,0.78,25000,388.639005,1318.8865,3467794.24,15.0,0.0,0.0,120000,364.232866,1202.61377,2266224.76,10.0,15000,0.55,120000,339.942868,1177.34484,1403458.4,10.0,35000,0.78,120000
598,-0.008014179741607,-0.0044675818092214,-0.0028453212864285,-0.0028814703737328,-0.0275065923043708,-0.0027178449825228,-0.0151717966873112,-0.0031981885560407,-0.0078700780242018,-0.0035447617652747,338.38219,1162.11769,1359641.78,10.0,35000,0.78,25000,388.659227,1319.37963,3467035.1,15.0,0.0,0.0,120000,364.251456,1203.0689,2265656.17,10.0,15000,0.55,120000,339.966677,1177.71768,1403105.36,10.0,35000,0.78,120000
599,-0.0080763776194117,-0.0045219283255459,-0.0028891278277867,-0.0029215101124726,-0.0276627770584483,-0.0027339931594945,-0.0153125428684482,-0.003239224267692,-0.0079155081306454,-0.0035950545617679,338.406459,1162.50022,1359487.22,10.0,35000,0.78,25000,388.67677,1319.83101,3466385.18,15.0,0.0,0.0,120000,364.267616,1203.48266,2265155.09,10.0,15000,0.55,120000,339.987149,1178.05783,1402794.21,10.0,35000,0.78,120000
600,-0.0081401833514753,-0.0045375528534303,-0.0029070536550221,-0.0029473641665426,-0.0278101521680476,-0.0027518617919171,-0.0154680114284777,-0.0032505763353754,-0.0080224554708039,-0.0036024631027318,338.428616,1162.8945,1359333.26,10.0,35000,0.78,25000,388.695529,1320.30809,3465892.79,15.0,0.0,0.0,120000,364.284988,1203.92516,2264782.72,10.0,15000,0.55,120000,340.0088,1178.43864,1402571.34,10.0,35000,0.78,120000
601,-0.0082009452314833,-0.0045818879530982,-0.0029324734152135,-0.0029908095819775,-0.028020335949668,-0.0027901956573814,-0.0155876412123555,-0.0032639818685628,-0.0080836543452592,-0.0036376031903178,338.455471,1163.29822,1359139.93,10.0,35000,0.78,25000,388.714967,1320.78567,3465116.36,15.0,0.0,0.0,120000,364.303011,1204.36172,2264193.2,10.0,15000,0.55,120000,340.031612,1178.79418,1402210.81,10.0,35000,0.78,120000
602,-0.0082658682122742,-0.0046054212030005,-0.0029459486855965,-0.0030454802306255,-0.0281670899744616,-0.0028060037533151,-0.0157267195079446,-0.0032790019096174,-0.0081475238479786,-0.0036463907391449,338.484721,1163.64565,1358997.57,10.0,35000,0.78,25000,388.734966,1321.18626,3464392.91,15.0,0.0,0.0,120000,364.321955,1204.72275,2263623.81,10.0,15000,0.55,120000,340.055452,1179.07829,1401864.97,10.0,35000,0.78,120000
603,-0.0083208569825315,-0.0046664049464925,-0.0029600938422975,-0.0030653761562683,-0.0283303375866634,-0.0028264082252373,-0.015857606465588,-0.003316984231049,-0.008224945776655,-0.0036663862089369,338.50094,1164.02407,1358854.22,10.0,35000,0.78,25000,388.748412,1321.64121,3463938.34,15.0,0.0,0.0,120000,364.333935,1205.14517,2263281.75,10.0,15000,0.55,120000,340.070526,1179.44221,1401655.4,10.0,35000,0.78,120000
604,-0.008420728817899,-0.004686454836195,-0.0029874555763643,-0.0031146943011349,-0.0285106648179719,-0.0028661941973846,-0.0159791282435153,-0.0033247129593479,-0.00830233890287,-0.0036740015037169,338.531567,1164.40257,1358711.01,10.0,35000,0.78,25000,388.771388,1322.08221,3463278.84,15.0,0.0,0.0,120000,364.355472,1205.54508,2262763.75,10.0,15000,0.55,120000,340.097015,1179.76874,1401346.82,10.0,35000,0.78,120000
605,-0.008501742188215,-0.0047368314691685,-0.0029957383242297,-0.0031900192099552,-0.0286812832906636,-0.0028919318959912,-0.016090666659171,-0.0033621633323898,-0.0083610795499113,-0.0037028529696727,338.56472,1164.74464,1358604.92,10.0,35000,0.78,25000,388.791634,1322.45772,3462477.13,15.0,0.0,0.0,120000,364.374695,1205.87462,2262112.48,10.0,15000,0.55,120000,340.121135,1180.01388,1400948.8,10.0,35000,0.78,120000
606,-0.008558315083163,-0.0047937752344248,-0.0030567895972567,-0.0032310906239634,-0.0288429930234259,-0.0029166986958092,-0.0162148537081741,-0.0033871002640543,-0.0084377536615,-0.003745478210673,338.585174,1165.13369,1358468.5,10.0,35000,0.78,25000,388.806418,1322.9121,3461913.16,15.0,0.0,0.0,120000,364.388182,1206.28914,2261671.13,10.0,15000,0.55,120000,340.138113,1180.36471,1400683.11,10.0,35000,0.78,120000
607,-0.0086242318933554,-0.0048465438671782,-0.0030964772643906,-0.0032562904049234,-0.0290131865070179,-0.0029264563598216,-0.0163202481412302,-0.0034232280157293,-0.0085280288239072,-0.0037998836031282,338.603141,1165.51902,1358344.36,10.0,35000,0.78,25000,388.821318,1323.37144,3461488.21,15.0,0.0,0.0,120000,364.401536,1206.71354,2261344.06,10.0,15000,0.55,120000,340.154692,1180.7321,1400488.58,10.0,35000,0.78,120000
608,-0.0086802458388289,-0.0049277106790895,-0.0031228302397483,-0.0032819507779064,-0.0291571642982643,-0.0029621914247737,-0.0164582837520788,-0.0034524920752545,-0.0085945656182047,-0.0038164356453492,338.617968,1165.89107,1358191.25,10.0,35000,0.78,25000,388.832604,1323.8107,3460971.1,15.0,0.0,0.0,120000,364.411367,1207.11742,2260953.21,10.0,15000,0.55,120000,340.16709,1181.07981,1400247.94,10.0,35000,0.78,120000
609,-0.0087503452164676,-0.0049786338325472,-0.0031422451259598,-0.0032957349112083,-0.0293278809838038,-0.0030108915612216,-0.0165668803548514,-0.0034679970586264,-0.0086713140523507,-0.0038459492624516,338.634402,1166.26361,1358027.01,10.0,35000,0.78,25000,388.847427,1324.26175,3460507.44,15.0,0.0,0.0,120000,364.424433,1207.53639,2260616.68,10.0,15000,0.55,120000,340.183263,1181.44434,1400047.64,10.0,35000,0.78,120000
610,-0.0087966228417363,-0.0050313898933403,-0.0031941098934678,-0.0033524416254424,-0.029468303605801,-0.0030791098915546,-0.0166954812443447,-0.0034727150681597,-0.0087244596310103,-0.0039257823238313,338.660553,1166.63457,1357841.41,10.0,35000,0.78,25000,388.86409,1324.68535,3459647.86,15.0,0.0,0.0,120000,364.439759,1207.91551,2259956.88,10.0,15000,0.55,120000,340.202974,1181.74333,1399651.62,10.0,35000,0.78,120000
611,-0.0088445613286615,-0.0050740638589633,-0.0032433225181764,-0.0033635570562512,-0.029622665909022,-0.0030879054943843,-0.0168163588885181,-0.0034770764318761,-0.0087855672825159,-0.0040097989519511,338.677679,1167.03358,1357621.4,10.0,35000,0.78,25000,388.879684,1325.17482,3459042.99,15.0,0.0,0.0,120000,364.453398,1208.37228,2259529.86,10.0,15000,0.55,120000,340.220343,1182.13531,1399399.47,10.0,35000,0.78,120000
612,-0.0089527810528336,-0.0051302966548593,-0.0032695328223711,-0.0033766383343024,-0.0297998783838187,-0.0031564792664519,-0.016923948607787,-0.0034815067827087,-0.0088383375393373,-0.0040521863072294,338.698422,1167.42202,1357416.28,10.0,35000,0.78,25000,388.898578,1325.64491,3458458.48,15.0,0.0,0.0,120000,364.470056,1208.80855,2259114.05,10.0,15000,0.55,120000,340.240634,1182.51102,1399151.64,10.0,35000,0.78,120000
613,-0.0089974696436289,-0.0051540429908817,-0.0033018496700811,-0.0033948488373219,-0.0299609357928057,-0.0032052901119048,-0.0170920955925952,-0.0034937862840599,-0.0088978813247032,-0.0040847416789199,338.720607,1167.84754,1357198.6,10.0,35000,0.78,25000,388.917507,1326.16562,3457804.05,15.0,0.0,0.0,120000,364.486915,1209.2918,2258642.52,10.0,15000,0.55,120000,340.262378,1182.91681,1398877.8,10.0,35000,0.78,120000
614,-0.0091050436131955,-0.0052278267817959,-0.003351188981595,-0.0034271299297891,-0.0301041516623706,-0.0032119781976087,-0.0172057883442622,-0.0035206271386156,-0.0089625571355651,-0.0041354465369405,338.741501,1168.22573,1357057.39,10.0,35000,0.78,25000,388.93413,1326.60604,3457274.52,15.0,0.0,0.0,120000,364.501708,1209.69459,2258237.07,10.0,15000,0.55,120000,340.280282,1183.26153,1398634.57,10.0,35000,0.78,120000
615,-0.0092395672422725,-0.005252764833992,-0.003377168419897,-0.0034357759552289,-0.0302551030013652,-0.0032692507281409,-0.0173156442229864,-0.003523357090632,-0.0090395892918104,-0.0042234859602325,338.766735,1168.6269,1356855.64,10.0,35000,0.78,25000,388.958376,1327.09626,3456731.3,15.0,0.0,0.0,120000,364.523344,1210.15207,2257857.44,10.0,15000,0.55,120000,340.306427,1183.65698,1398418.2,10.0,35000,0.78,120000
616,-0.0092962095489064,-0.0053269116206735,-0.0033980743703171,-0.0034655681900407,-0.0304066614113854,-0.0032969500301366,-0.0174374757333979,-0.0035243412429481,-0.0091390371328022,-0.0042704967216531,338.783156,1169.01953,1356669.47,10.0,35000,0.78,25000,388.970818,1327.55689,3456106.71,15.0,0.0,0.0,120000,364.534146,1210.57397,2257393.27,10.0,15000,0.55,120000,340.320148,1184.01907,1398141.3,10.0,35000,0.78,120000
617,-0.0093900156072147,-0.0053933271740186,-0.0034149310911942,-0.003497709373402,-0.0305467477957075,-0.0033595800826429,-0.0175580406426328,-0.0035332595975887,-0.0092100811014689,-0.0042787179633596,338.802947,1169.37138,1356520.39,10.0,35000,0.78,25000,388.986012,1327.96474,3455551.51,15.0,0.0,0.0,120000,364.547655,1210.94477,2256971.9,10.0,15000,0.55,120000,340.33671,1184.33434,1397889.69,10.0,35000,0.78,120000
618,-0.0094424426025614,-0.0054302531821956,-0.0034761569327153,-0.0035243020309012,-0.0306900378925572,-0.0033711422951069,-0.0176798785256244,-0.0035408274862156,-0.009283801611515,-0.0042890440457212,338.819686,1169.73406,1356385.5,10.0,35000,0.78,25000,388.999674,1328.3957,3455109.05,15.0,0.0,0.0,120000,364.55984,1211.3403,2256634.98,10.0,15000,0.55,120000,340.35209,1184.67602,1397697.12,10.0,35000,0.78,120000
619,-0.009503534556724,-0.0055000551556709,-0.003484987076347,-0.0035495524478099,-0.0308428694563253,-0.0033762779162672,-0.0177881692678603,-0.0035462380283751,-0.0094068323847036,-0.0043071288178214,338.833172,1170.10809,1356243.51,10.0,35000,0.78,25000,389.010569,1328.8343,3454659.21,15.0,0.0,0.0,120000,364.569224,1211.74226,2256295.66,10.0,15000,0.55,120000,340.363801,1185.03069,1397496.82,10.0,35000,0.78,120000
