sample_id,deg_CmpBst_s_mapEff_in,deg_CmpBst_s_mapWc_in,deg_CmpFan_s_mapEff_in,deg_CmpFan_s_mapWc_in,deg_CmpH_s_mapEff_in,deg_CmpH_s_mapWc_in,deg_TrbH_s_mapEff_in,deg_TrbH_s_mapWc_in,deg_TrbL_s_mapEff_in,deg_TrbL_s_mapWc_in,CRUISE_DECKSMRHPC_Tin,CRUISE_DECKSMRLPT_Tin,CRUISE_DECKSMRHPC_Pout_st,CRUISE_DTAMB,CRUISE_ALT,CRUISE_MACH,CRUISE_COMMAND,TAKEOFF_DECKSMRHPC_Tin,TAKEOFF_DECKSMRLPT_Tin,TAKEOFF_DECKSMRHPC_Pout_st,TAKEOFF_DTAMB,TAKEOFF_ALT,TAKEOFF_MACH,TAKEOFF_COMMAND,CLIMB1_DECKSMRHPC_Tin,CLIMB1_DECKSMRLPT_Tin,CLIMB1_DECKSMRHPC_Pout_st,CLIMB1_DTAMB,CLIMB1_ALT,CLIMB1_MACH,CLIMB1_COMMAND,CLIMB2_DECKSMRHPC_Tin,CLIMB2_DECKSMRLPT_Tin,CLIMB2_DECKSMRHPC_Pout_st,CLIMB2_DTAMB,CLIMB2_ALT,CLIMB2_MACH,CLIMB2_COMMAND
451,-0.0146829656018196,-0.008308255654606,-0.0057116229089128,-0.0056379653548358,-0.0440158591364234,-0.0061317115427295,-0.0282002815749549,-0.0061457121162949,-0.014189330882359,-0.0063849428992498,340.7226191231362,1202.6866386171152,1343913.7407303548,10.0,35000,0.78,25000,390.40059508873605,1366.6710340538793,3413097.0208389675,15.0,0.0,0.0,120000,365.7638086343259,1244.9348763946255,2223954.919796435,10.0,15000,0.55,120000,341.98188438838963,1215.2847492783767,1378400.5043691332,10.0,35000,0.78,120000
452,-0.0147369722404702,-0.0083266508759404,-0.0057617326790764,-0.0056739287421233,-0.0442311178446097,-0.0061685311146906,-0.0283000732077151,-0.0061664797687062,-0.014232592566049,-0.0064057106034256,340.7041192563793,1203.395613676204,1344075.7744398226,10.0,35000,0.78,25000,390.41261069673436,1368.0404622089247,3408920.9901776314,15.0,0.0,0.0,120000,365.8303942037018,1247.3276383348348,2225447.187816783,10.0,15000,0.55,120000,342.0306728092084,1216.4701073022832,1379797.605871908,10.0,35000,0.78,120000
453,-0.0147850086119007,-0.0083456993195423,-0.0057646209756062,-0.005688415584529,-0.0444412328381592,-0.0061981255821887,-0.0284211180456105,-0.0062230645667007,-0.0142961739026607,-0.0064403697991854,340.67815635768824,1203.5951014521984,1344059.108528265,10.0,35000,0.78,25000,390.39695967041325,1368.2044121265374,3410620.3399688755,15.0,0.0,0.0,120000,365.840152963419,1246.8498222735639,2224216.4524522224,10.0,15000,0.55,120000,342.007667220953,1216.887758987987,1379590.725815869,10.0,35000,0.78,120000
454,-0.0148268410285507,-0.0083766677409469,-0.0058036673735712,-0.0057083721809016,-0.0446501044712198,-0.0062005797259363,-0.0285866298264079,-0.0062628331476503,-0.0143412780189029,-0.0064773757890403,340.75236211604323,1204.5217706404817,1344020.8272424508,10.0,35000,0.78,25000,390.5166863483552,1368.8886592194046,3408329.857970877,15.0,0.0,0.0,120000,365.8719559010847,1247.3090383206804,2222626.4623768716,10.0,15000,0.55,120000,342.1752274171085,1216.5387901818056,1377469.088662149,10.0,35000,0.78,120000
455,-0.0098761994265447,-0.0055784138216649,-0.0036315824181246,-0.0035293523138359,-0.0282929337101401,-0.0037036556877683,-0.0189854031466066,-0.0036609242549154,-0.009449251080179,-0.0040732451270999,338.6911966056998,1168.51221093412,1357503.278944675,10.0,35000,0.78,25000,389.0174292619328,1327.5244915943344,3458567.3918464296,15.0,0.0,0.0,120000,364.5162631331421,1210.2274886095738,2258996.762051186,10.0,15000,0.55,120000,340.3865648557791,1184.7298474823583,1399071.0091043385,10.0,35000,0.78,120000
456,-0.0101232743507652,-0.0057124353277869,-0.0036565381198357,-0.0035531332972328,-0.0294239060086188,-0.0037714549649724,-0.0195166331532836,-0.0037337521720059,-0.0097099918212503,-0.0041152998369212,338.8838689391184,1170.268593764202,1356601.2696450476,10.0,35000,0.78,25000,388.9833414401932,1330.9011403867846,3454370.0796112195,15.0,0.0,0.0,120000,364.6438082293465,1213.230195697752,2257506.975800782,10.0,15000,0.55,120000,340.43718923461694,1186.6153281150173,1397195.1518246594,10.0,35000,0.78,120000
457,-0.0102108377252758,-0.0057401325823882,-0.0037109671092829,-0.003559792178301,-0.0299687049849441,-0.0037896296304666,-0.019752055787023,-0.0037440399482143,-0.0097963980026137,-0.0041355499304672,338.9430732827531,1172.1808284055614,1355177.5022484362,10.0,35000,0.78,25000,389.1089093508585,1331.3202918737438,3452896.2385569788,15.0,0.0,0.0,120000,364.60204695126237,1213.921839596906,2255783.6670480543,10.0,15000,0.55,120000,340.45790616679466,1187.2718694014243,1399510.9339226312,10.0,35000,0.78,120000
458,-0.0102775151891554,-0.0057710410309978,-0.0037517902575134,-0.0035875998840403,-0.0302989720142841,-0.0038138707236183,-0.019899096346587,-0.0037604166609519,-0.0098887924088181,-0.0041550374181495,338.92727842749235,1173.544642132187,1355483.0097148074,10.0,35000,0.78,25000,389.16263700935326,1332.5788342044018,3452164.552636827,15.0,0.0,0.0,120000,364.6797686666953,1214.8224097747384,2256924.726514157,10.0,15000,0.55,120000,340.5469925471181,1187.9000077317153,1396133.9993696653,10.0,35000,0.78,120000
459,-0.0103306570278784,-0.0058027846037527,-0.0037713630164408,-0.0036200682060618,-0.0305549763261873,-0.0038649060807093,-0.0200515972474548,-0.0038395269271355,-0.0099718669031476,-0.0041850206630848,338.9990558798937,1174.2948295594563,1354564.7592610887,10.0,35000,0.78,25000,389.178401108357,1332.275977175233,3450902.54444705,15.0,0.0,0.0,120000,364.8114204572094,1215.2564925589725,2256845.880008089,10.0,15000,0.55,120000,340.6005689566465,1188.6334688013517,1394867.208130127,10.0,35000,0.78,120000
460,-0.0104050109851715,-0.0058293337775332,-0.0038204009107527,-0.0036602421159413,-0.0307702518011054,-0.0038686348473218,-0.0201553716762553,-0.0039059429213735,-0.0100408723236145,-0.0041980359329762,339.01535638599586,1172.9850674072554,1354825.731438512,10.0,35000,0.78,25000,389.2150067951433,1333.880325281608,3452112.42573858,15.0,0.0,0.0,120000,364.6542573874035,1214.9963172645582,2254368.6437539966,10.0,15000,0.55,120000,340.54292057017983,1189.3275199807315,1396667.025538476,10.0,35000,0.78,120000
461,-0.0104457322790003,-0.0059019471443501,-0.0038321541983655,-0.0036779064806176,-0.030978877962562,-0.0039271317881694,-0.0202523224400417,-0.0039673512339561,-0.0101210671903766,-0.0042453921329373,338.98618552209166,1174.4119626165661,1355050.9770090748,10.0,35000,0.78,25000,389.28554492948933,1333.5780425112193,3452785.734722892,15.0,0.0,0.0,120000,364.70373221815936,1215.0720153643817,2253247.9357754,10.0,15000,0.55,120000,340.52450959433963,1188.9698132943129,1395313.114835662,10.0,35000,0.78,120000
462,-0.0105254776315276,-0.0059385544581662,-0.0038354992657013,-0.0037251406354582,-0.0311887206664006,-0.0039590829079462,-0.0203746839993605,-0.0040346747269827,-0.010179806105355,-0.0042811601468415,338.9907731882703,1174.2413119764628,1355040.875060554,10.0,35000,0.78,25000,389.2299499129065,1333.9358227546704,3449713.108213268,15.0,0.0,0.0,120000,364.8502279276049,1216.1147737760346,2253124.69775483,10.0,15000,0.55,120000,340.558285305571,1189.9359861565606,1395705.9104166764,10.0,35000,0.78,120000
463,-0.0105757894633977,-0.005993887387953,-0.0038422631402667,-0.0037315391654011,-0.0314065066562837,-0.0039641672553077,-0.0205283382179585,-0.0040672249592466,-0.0102304618931676,-0.0043288260373624,339.0559641942579,1174.681311527353,1354734.502704209,10.0,35000,0.78,25000,389.32093545658586,1335.013667939501,3449977.0765954177,15.0,0.0,0.0,120000,364.71179265351816,1216.8792869837712,2251987.671353135,10.0,15000,0.55,120000,340.64916606046353,1190.2892952505006,1395561.6055822775,10.0,35000,0.78,120000
464,-0.0106436239285253,-0.0060132388166533,-0.0038569407569874,-0.0037733292091055,-0.0316494978452067,-0.0039925624521897,-0.0206894396439903,-0.0040752899836485,-0.0102826844176206,-0.0043646109672329,339.1291271839032,1175.3702443680672,1354402.7061806065,10.0,35000,0.78,25000,389.28406138917364,1334.570606433366,3448215.8660513246,15.0,0.0,0.0,120000,364.79707811891103,1217.441090309546,2252100.975039655,10.0,15000,0.55,120000,340.62222164400066,1189.6432047943779,1395914.7645156104,10.0,35000,0.78,120000
465,-0.0106883287304003,-0.0060371753326674,-0.0038682272034257,-0.0038189089994495,-0.0318569457761037,-0.0039981828581397,-0.0208703522710188,-0.0040866699537998,-0.0103792564370286,-0.0044236258558825,339.1078519094498,1175.7484948180838,1354883.9133618893,10.0,35000,0.78,25000,389.3876278129527,1336.160305740955,3448396.2892204835,15.0,0.0,0.0,120000,364.79507276888745,1218.5391311078665,2249829.990671635,10.0,15000,0.55,120000,340.72741535834115,1191.1261270635928,1394711.0708817171,10.0,35000,0.78,120000
466,-0.0107283232483775,-0.0060705612861943,-0.0039023026090267,-0.0038437604525549,-0.0320856668292686,-0.0040233735940904,-0.0209812511242875,-0.004108327166869,-0.0104594076218548,-0.0044319064136501,339.1175545977373,1176.2746421917827,1354025.5356462346,10.0,35000,0.78,25000,389.2068421068853,1336.7936222700607,3447024.903555559,15.0,0.0,0.0,120000,364.7718169563638,1217.8680166127087,2251742.5715570566,10.0,15000,0.55,120000,340.7223446858845,1191.0703021714526,1396208.3617375155,10.0,35000,0.78,120000
467,-0.0107959428160272,-0.0061307060558293,-0.0039389942362541,-0.0038694366432421,-0.03231299953636,-0.0040778319097046,-0.021142132308137,-0.0041771681817899,-0.0105244802918037,-0.0044671151794004,339.199147369622,1176.4650201757352,1353850.646450145,10.0,35000,0.78,25000,389.25584504235286,1336.4422809387836,3446380.7636322407,15.0,0.0,0.0,120000,364.8871240649454,1220.638459898335,2250199.0209637294,10.0,15000,0.55,120000,340.71711529941166,1191.3440355671767,1392695.0244550311,10.0,35000,0.78,120000
468,-0.0108584050215798,-0.006179805676148,-0.0039557135451422,-0.0039151664587989,-0.0325136991755617,-0.0040960758787072,-0.0212979395454539,-0.0041974812602436,-0.0105928071767125,-0.0045026824488789,339.2427136836356,1177.4941219707869,1352805.0980861476,10.0,35000,0.78,25000,389.39391344600057,1337.8826821801997,3447359.259750881,15.0,0.0,0.0,120000,364.8754538023423,1220.719607054713,2249917.542242354,10.0,15000,0.55,120000,340.6498404464287,1192.8198800719554,1396177.9959426143,10.0,35000,0.78,120000
469,-0.0109047740407556,-0.0062216385562608,-0.0039783202975338,-0.0039568345445858,-0.0327242259657224,-0.0041426693407266,-0.0214308198389215,-0.0042668335615692,-0.0106903354284087,-0.004552951900317,339.29379718729075,1177.2574535662532,1353483.7463780295,10.0,35000,0.78,25000,389.3429775754897,1337.1928958916774,3445876.749327603,15.0,0.0,0.0,120000,364.8908570569915,1220.3096967997985,2249854.93458153,10.0,15000,0.55,120000,340.6517844009434,1191.2006808796027,1394888.6855595356,10.0,35000,0.78,120000
470,-0.0109460568475517,-0.0062513666335629,-0.0039964556169126,-0.0039734108830303,-0.0329521520005366,-0.0041492855029883,-0.0215651804384503,-0.0043332460742743,-0.0107476961757088,-0.0045687179346123,339.2618041914548,1178.1919207886099,1353074.8094392866,10.0,35000,0.78,25000,389.2419180858547,1337.7102903383632,3445517.5224261377,15.0,0.0,0.0,120000,364.9136986493974,1221.094245155591,2247515.3379099295,10.0,15000,0.55,120000,340.82486013503114,1191.5583847186276,1395160.766089471,10.0,35000,0.78,120000
471,-0.0110252468016992,-0.0062785162213627,-0.0040440014777139,-0.0040000283540537,-0.0331902460123268,-0.004162507312029,-0.0216602486070023,-0.0043818701329635,-0.0107939449425637,-0.00461546895348,339.30943887696634,1178.9073289381272,1353504.172130266,10.0,35000,0.78,25000,389.4923660456977,1338.7279357765112,3444929.87907899,15.0,0.0,0.0,120000,364.89392980805343,1221.0086500975347,2247864.6454909397,10.0,15000,0.55,120000,340.7956874334254,1193.537659395445,1392899.8834860444,10.0,35000,0.78,120000
472,-0.0110839370360703,-0.0062988270505857,-0.0040770250411555,-0.0040419186882281,-0.0334717808141295,-0.004213398532445,-0.02176149489461,-0.0043954581777702,-0.0108622351903133,-0.0046298235321458,339.27571691951766,1178.75045797444,1352809.1357602954,10.0,35000,0.78,25000,389.40053198806413,1338.8599242730356,3444397.40295839,15.0,0.0,0.0,120000,364.976064351482,1222.103669296896,2251537.4320541453,10.0,15000,0.55,120000,340.7845464169106,1192.4374384838338,1393338.2210958255,10.0,35000,0.78,120000
473,-0.0111440526293056,-0.0063240990487869,-0.0040804951163075,-0.0040852087322901,-0.0336760293796264,-0.0042435693216987,-0.0218743709534671,-0.0044106844174937,-0.0109182698463029,-0.0046643411889453,339.42725760332974,1179.0354825199204,1353079.660844162,10.0,35000,0.78,25000,389.40329213215296,1339.8226711482364,3443415.5210393188,15.0,0.0,0.0,120000,364.917466122692,1222.3614512685126,2246995.9585015005,10.0,15000,0.55,120000,340.869392591253,1193.2156839516258,1391867.4991280143,10.0,35000,0.78,120000
474,-0.0112000566034962,-0.006347584560082,-0.0041228987939207,-0.0040915173419706,-0.033879698780428,-0.0042486232597703,-0.0219984626904764,-0.0044573600257179,-0.0109594479029801,-0.0047124296149777,339.4116436869742,1180.1486494984365,1352103.063838702,10.0,35000,0.78,25000,389.47330565234984,1340.8401727533644,3444523.296182195,15.0,0.0,0.0,120000,364.9766471752069,1222.4982020860925,2247891.1167049874,10.0,15000,0.55,120000,340.89500444840735,1194.4072406178216,1390777.4178447449,10.0,35000,0.78,120000
475,-0.0112400274448277,-0.0063940436202603,-0.0041291301818445,-0.0041347359058222,-0.0340815960491041,-0.0042685081472609,-0.0221224545693809,-0.0044643522893404,-0.0110264108439833,-0.0047565445514442,339.4456359134286,1180.6396369934748,1352473.4937291355,10.0,35000,0.78,25000,389.5101880305858,1340.5568042454183,3442724.9987303223,15.0,0.0,0.0,120000,364.85080921254655,1223.3974076318493,2245441.95492851,10.0,15000,0.55,120000,340.938042543061,1195.2662865473455,1391306.4242699826,10.0,35000,0.78,120000
476,-0.0113131053869367,-0.0064182739207254,-0.0041373857795014,-0.0041661418226134,-0.0343217088349052,-0.0042704232773464,-0.0222219997514491,-0.0045143431721268,-0.0110970688587655,-0.0047696578422526,339.4439552980098,1179.7283101614153,1352907.4008325816,10.0,35000,0.78,25000,389.48454744530756,1341.2539651501932,3441221.5106351348,15.0,0.0,0.0,120000,364.96920391320344,1223.130457776967,2246563.2595944055,10.0,15000,0.55,120000,340.96862102546504,1194.7862419716566,1390826.7561135087,10.0,35000,0.78,120000
477,-0.0113812238884991,-0.0064349671121205,-0.0041576078546764,-0.0042148106964805,-0.0345397064334914,-0.0042757540445862,-0.0223647375235476,-0.0045671762709016,-0.0111431185182846,-0.0047996279848238,339.51694279599155,1181.2842735512136,1352064.7176483597,10.0,35000,0.78,25000,389.54062392867263,1341.6108421433585,3440383.649840129,15.0,0.0,0.0,120000,364.9824098119835,1224.0831562447895,2244474.9240802657,10.0,15000,0.55,120000,340.94401294074055,1195.8999578005498,1392613.792562292,10.0,35000,0.78,120000
478,-0.011468576420018,-0.0064995059947448,-0.0041852856839943,-0.0042625661121061,-0.0347594525861363,-0.004289805639051,-0.0225029495651236,-0.0045931344507127,-0.0112077458929683,-0.0048219402654749,339.47045477757524,1182.6250427762639,1351867.725357306,10.0,35000,0.78,25000,389.5904142700042,1341.8819852657878,3439190.166289563,15.0,0.0,0.0,120000,365.08218373659514,1224.3869109285004,2245007.3185465974,10.0,15000,0.55,120000,340.98987374902066,1195.5191671967762,1392352.0929962727,10.0,35000,0.78,120000
479,-0.0115313783888908,-0.006517158220338,-0.0042016873086661,-0.0043114855689247,-0.0349731851165702,-0.0043240717505537,-0.0226069994962879,-0.0046115305992949,-0.0112710008739267,-0.0048738008146138,339.5258878728681,1183.3618442002287,1352326.0212978853,10.0,35000,0.78,25000,389.5647337683081,1343.921826345361,3438656.6260749395,15.0,0.0,0.0,120000,365.0459426109352,1224.6492874123069,2244344.937830345,10.0,15000,0.55,120000,341.0132587589738,1196.0331819088613,1391565.6833776974,10.0,35000,0.78,120000
480,-0.0115776336044496,-0.006547355959661,-0.0042459121489254,-0.0043162960929674,-0.0352041158100367,-0.0043314003234623,-0.0227190314010711,-0.0046268941843023,-0.0113462740461934,-0.0049460901891066,339.5414730910274,1182.4796965367948,1351540.572345633,10.0,35000,0.78,25000,389.6008198829807,1344.6445977157557,3438109.2737129456,15.0,0.0,0.0,120000,365.05988842635594,1225.6855132693734,2243270.73541541,10.0,15000,0.55,120000,341.04041389144913,1196.7613770556204,1389391.4423940126,10.0,35000,0.78,120000
481,-0.0116190241659942,-0.0065633867817064,-0.0042816402009577,-0.0043329628287782,-0.0354193111395541,-0.0043369381078505,-0.0228525100579927,-0.0046800732710991,-0.0114045607210802,-0.0049855845952873,339.5569681517187,1182.6176650343655,1351422.188098991,10.0,35000,0.78,25000,389.5370229354965,1344.9560090181494,3437344.1673689964,15.0,0.0,0.0,120000,365.0663147087095,1226.0057675240191,2245395.489602222,10.0,15000,0.55,120000,341.00149921699517,1197.1204420422603,1390857.2854539584,10.0,35000,0.78,120000
482,-0.011705230092121,-0.0065974640796427,-0.0043256984962811,-0.0043412503812667,-0.0356208524748314,-0.0043639448836617,-0.0229540264639078,-0.0047037908015217,-0.0114611637900233,-0.005009436791969,339.57081568548176,1183.3601048123535,1351089.0587630314,10.0,35000,0.78,25000,389.71017779417724,1344.0581393891866,3436495.8153595254,15.0,0.0,0.0,120000,365.1124349516099,1227.0989590275692,2244813.656987212,10.0,15000,0.55,120000,341.0985806745245,1196.010374814841,1389449.0063325248,10.0,35000,0.78,120000
483,-0.0117482589769794,-0.0066324682350181,-0.0043494536168667,-0.00438922855713,-0.0358299041991909,-0.0043928422973202,-0.0231039306008857,-0.0047468698247879,-0.0115286395149947,-0.0050592011749963,339.65369864938,1183.4884082389858,1351701.3236982264,10.0,35000,0.78,25000,389.60969842576526,1344.608854778616,3436650.016573719,15.0,0.0,0.0,120000,365.1916085800399,1227.206449445038,2242622.6552309645,10.0,15000,0.55,120000,341.12749059926637,1198.5468137011171,1389915.170384108,10.0,35000,0.78,120000
484,-0.011804371791574,-0.006683014847787,-0.0043540616785793,-0.0043933741856667,-0.0360463186829932,-0.0044196912602336,-0.0232316703206525,-0.0047850538117949,-0.0115800258787696,-0.0050686873060783,339.6411750239361,1184.0705224347423,1350784.6189063324,10.0,35000,0.78,25000,389.6354266785263,1345.1955831832904,3436163.7486191243,15.0,0.0,0.0,120000,365.1292434926391,1227.6057347003111,2241128.8887393908,10.0,15000,0.55,120000,341.11607645867474,1197.4044110570062,1389220.6283201529,10.0,35000,0.78,120000
485,-0.0118714532764277,-0.006714680737768,-0.0044368549301525,-0.0044474269337902,-0.0362533733259478,-0.0044618966192678,-0.023330558254803,-0.0047961876786526,-0.0116864379887586,-0.005098403379845,339.7650531612351,1185.15882058186,1350085.3337872878,10.0,35000,0.78,25000,389.65172555200206,1347.109118243509,3433709.7344138087,15.0,0.0,0.0,120000,365.1610421821753,1228.7523390897309,2241792.3220863594,10.0,15000,0.55,120000,341.087122413626,1198.618724221495,1390276.2755961183,10.0,35000,0.78,120000
486,-0.0119563337281628,-0.0067537403312449,-0.0044822436224112,-0.0044552964273443,-0.0364669046255046,-0.0045052422053411,-0.0234618308861757,-0.0048171925986488,-0.0117353265189013,-0.0051554642634502,339.6119847809128,1184.628824346878,1350721.3545585007,10.0,35000,0.78,25000,389.73009730219803,1346.3013562220626,3434832.6388257947,15.0,0.0,0.0,120000,365.1655665929024,1229.2267111421515,2241865.845878837,10.0,15000,0.55,120000,341.1262177961893,1199.5975656657165,1389908.6382580893,10.0,35000,0.78,120000
487,-0.0120317434707244,-0.0068029832666935,-0.0045057644866881,-0.0044634510982514,-0.0366756181520394,-0.0045506356747267,-0.0235685554994871,-0.0048353238140376,-0.0118190646419392,-0.0052045786484379,339.76734492117333,1186.1660971203453,1349675.053598455,10.0,35000,0.78,25000,389.71248077997427,1346.8912724228248,3434981.890388157,15.0,0.0,0.0,120000,365.1831189305465,1229.9542785185774,2242175.7633513226,10.0,15000,0.55,120000,341.1759018319324,1200.8387819598806,1389990.4863071414,10.0,35000,0.78,120000
488,-0.0121114670629008,-0.0068319119402848,-0.0045366945540854,-0.0044739763154331,-0.0369038856334941,-0.0045538268278489,-0.0236693958015904,-0.0048846092853374,-0.0118613738457668,-0.0052277576583498,339.74297853636574,1186.2214774940292,1350194.0064440381,10.0,35000,0.78,25000,389.78677958821777,1347.092022836389,3433257.4525507516,15.0,0.0,0.0,120000,365.2207975379049,1229.5071010830998,2240314.313417873,10.0,15000,0.55,120000,341.26754484285755,1200.2585644990043,1389414.171977041,10.0,35000,0.78,120000
489,-0.0121542232484257,-0.0068774305980325,-0.0045444601904132,-0.004503905885199,-0.0371094645014129,-0.0045933122282532,-0.0237700026454873,-0.0049103045768144,-0.0119493291938214,-0.0052905532946084,339.70155914511383,1187.1848214400857,1349633.4476526286,10.0,35000,0.78,25000,389.81986131464305,1348.3000885068352,3434447.1876364066,15.0,0.0,0.0,120000,365.1661892911356,1229.7917111877377,2240110.868979529,10.0,15000,0.55,120000,341.28836880290754,1200.5578237832908,1387824.0499736508,10.0,35000,0.78,120000
490,-0.0122388748293199,-0.0068928980177029,-0.0045456212864322,-0.0045372542489085,-0.037313709624283,-0.004617548265956,-0.0238703767523348,-0.0049480048211558,-0.0120086384018611,-0.0053225872453183,339.7936728021524,1187.1167718773138,1349250.5322793836,10.0,35000,0.78,25000,389.76960889007125,1350.183437759704,3432559.342354271,15.0,0.0,0.0,120000,365.22923036578993,1230.3784300088607,2240429.9109242405,10.0,15000,0.55,120000,341.346079696341,1200.755272434895,1388401.8827525547,10.0,35000,0.78,120000
491,-0.0123220213768893,-0.0069332450028621,-0.0045776420941383,-0.0045636751253282,-0.0375527975960174,-0.0046201508730941,-0.0239765801835575,-0.0049895581538999,-0.0120629651425221,-0.0053462546317176,339.8362688526987,1186.6624695930295,1350141.3049709108,10.0,35000,0.78,25000,389.8668621833016,1349.2370808383691,3432475.9330113083,15.0,0.0,0.0,120000,365.2385383060515,1230.261052215176,2239759.6690207347,10.0,15000,0.55,120000,341.30260564428363,1201.3870201400775,1388905.8863594548,10.0,35000,0.78,120000
492,-0.0123704414935666,-0.0069858596327789,-0.0045926313372433,-0.0045765208862857,-0.0377655960813243,-0.0046361277240819,-0.0240680770585178,-0.0050031771168182,-0.0121126693809675,-0.0053585100548042,339.85455252685716,1188.3623489223874,1349076.6468277203,10.0,35000,0.78,25000,389.8622637515729,1349.725115205077,3430699.5200370015,15.0,0.0,0.0,120000,365.2336790903524,1230.9346243224802,2238819.462969228,10.0,15000,0.55,120000,341.3098450798321,1201.9386645277173,1388616.6145858755,10.0,35000,0.78,120000
493,-0.0124202732256549,-0.0070426833781123,-0.0046018915475542,-0.0045799089720136,-0.0379893254110145,-0.0046484753684264,-0.0241813391797651,-0.0050524267701785,-0.0121890700636853,-0.0054083954070178,339.90843786484066,1187.6700702318096,1349215.914479727,10.0,35000,0.78,25000,389.77398842538497,1351.005257251993,3432066.434533281,15.0,0.0,0.0,120000,365.3189370189231,1231.5260641771797,2239080.4469985417,10.0,15000,0.55,120000,341.3674857144595,1201.5994113531,1386276.4738418586,10.0,35000,0.78,120000
494,-0.0124646283648346,-0.0070665423566619,-0.0046600277978495,-0.0046154281854902,-0.0382146890883745,-0.0046512927443844,-0.0242764982062776,-0.0050853554560788,-0.0122344174598191,-0.0054814789479375,339.82779765865655,1188.6741546979792,1348929.689597234,10.0,35000,0.78,25000,389.8056182107836,1350.776642007868,3428752.7295368607,15.0,0.0,0.0,120000,365.39665295841746,1231.370942652269,2238183.714056183,10.0,15000,0.55,120000,341.360254367747,1202.5334188399581,1386710.327075199,10.0,35000,0.78,120000
495,-0.0125154067808334,-0.0070976017933346,-0.0046619036876505,-0.0046410400505037,-0.038438045196842,-0.0046895068531945,-0.0243828843241529,-0.0051304994005106,-0.0122938947846283,-0.0054906970152863,339.8781253430826,1189.7003740127566,1349294.7260616233,10.0,35000,0.78,25000,389.84401422424435,1351.5629312801298,3428169.3932204065,15.0,0.0,0.0,120000,365.3306641802727,1232.7294745864856,2238302.4964602194,10.0,15000,0.55,120000,341.3774587180019,1202.3321095364017,1385190.3212057399,10.0,35000,0.78,120000
496,-0.0125637350365864,-0.0071681150661615,-0.0046897873969158,-0.0046921801218373,-0.0386776255042432,-0.0047039946118934,-0.0244918634052015,-0.0051449014404423,-0.012349597919419,-0.0055285618823275,340.01683207798504,1189.3396587758903,1348378.4242209378,10.0,35000,0.78,25000,389.88469746850785,1352.1172195371846,3428159.5594808,15.0,0.0,0.0,120000,365.3355025142809,1233.0196391495379,2236757.696570003,10.0,15000,0.55,120000,341.3964291896663,1203.0869711808025,1386692.3593824196,10.0,35000,0.78,120000
497,-0.0126256392234608,-0.0072343205682582,-0.0046982499601217,-0.0047198263711801,-0.0389022557408145,-0.0047332117865158,-0.024602568233808,-0.0051978886552413,-0.0124039290559498,-0.0055853980065067,339.96281052130496,1190.1295885176326,1348211.0855149438,10.0,35000,0.78,25000,389.92519387004154,1352.9751919770165,3427165.356641545,15.0,0.0,0.0,120000,365.3547684011074,1233.4648654862033,2234921.937099995,10.0,15000,0.55,120000,341.3565765028965,1203.980182205275,1386767.315383905,10.0,35000,0.78,120000
498,-0.0126988667609265,-0.0072752123067113,-0.0047153284575954,-0.0047650461279323,-0.0391247412527164,-0.0047912171221122,-0.0247042731154104,-0.0052626129074482,-0.012482842415145,-0.0056280488172984,339.95424733913666,1190.298233991105,1347908.5627923482,10.0,35000,0.78,25000,389.94860386298984,1353.4222071595482,3429308.419113358,15.0,0.0,0.0,120000,365.32253487050644,1233.8892674975634,2237073.671767198,10.0,15000,0.55,120000,341.51505857309024,1204.661297619892,1385789.255526553,10.0,35000,0.78,120000
499,-0.0127742445035651,-0.0072952124041356,-0.0047402564212108,-0.0048364135841671,-0.0393273703326924,-0.0048127323816806,-0.024836371433617,-0.0052972589515575,-0.012575728691945,-0.0056494032722853,340.04075672348,1190.7362870483867,1348889.8318158612,10.0,35000,0.78,25000,389.86394617902073,1353.8881351344937,3427472.9650718933,15.0,0.0,0.0,120000,365.4199569472635,1233.9513920856857,2236118.4968132246,10.0,15000,0.55,120000,341.42295695388833,1205.311726522724,1385274.5429829347,10.0,35000,0.78,120000
500,-0.0128415874129073,-0.0073096339537326,-0.0047728587152041,-0.0048767966311371,-0.0395433020494758,-0.0048339784884098,-0.0249393054260944,-0.0053339544372072,-0.0126335293755968,-0.005661380072171,340.0327902389308,1192.180313640716,1347618.5193373149,10.0,35000,0.78,25000,389.96679525823095,1354.642265809789,3425260.420289966,15.0,0.0,0.0,120000,365.5219137121265,1235.3285317148416,2237074.250239964,10.0,15000,0.55,120000,341.5070464442252,1204.6078294362956,1383906.7711428993,10.0,35000,0.78,120000
501,-0.0128836146809223,-0.0073418991059355,-0.0047794079062697,-0.0048824747558988,-0.0398077134813985,-0.0048618824083712,-0.0251092538611636,-0.0053559988346319,-0.0127677403705091,-0.0056817877185477,340.098507430797,1192.5730110131376,1347783.0108611458,10.0,35000,0.78,25000,390.00983812538357,1355.1294570146554,3424685.372995716,15.0,0.0,0.0,120000,365.4383622003034,1235.0711135652887,2234846.9076909656,10.0,15000,0.55,120000,341.41209086178026,1206.5097832895376,1384756.5327107448,10.0,35000,0.78,120000
